imageUrl;title;description;wikipediaLink
http://commons.wikimedia.org/wiki/Special:FilePath/Iet%20Koster-Van%20Feggelen%2C%20Nel%20van%20Vliet%20en%20haar%20leidster%2C%20Truus%20Klapwijk%2C%201947.jpg;Iet van Feggelen;swimmer;https://nl.wikipedia.org/wiki/Iet_van_Feggelen
http://commons.wikimedia.org/wiki/Special:FilePath/Gerard%20Hordijk%2C%20ontwerper%20der%20dekors%2C%201937.jpg;Gerard Hordijk;Dutch painter (1899-1958);https://nl.wikipedia.org/wiki/Gerard_Hordijk
http://commons.wikimedia.org/wiki/Special:FilePath/Dora%20de%20Louw%20-%20Onze%20Musici%20%281923%29.jpg;Dora de Louw;Dutch singer (1876-1959);https://nl.wikipedia.org/wiki/Dora_de_Louw
http://commons.wikimedia.org/wiki/Special:FilePath/Dom%20Leussink%20bij%20zijn%20portret%20van%20kardinaal%20De%20Jong.jpg;Johannes de Jong;Catholic cardinal (1885–1955);https://nl.wikipedia.org/wiki/Johannes_de_Jong
http://commons.wikimedia.org/wiki/Special:FilePath/Dirk%20de%20Graeff%20van%20Polsbroek%20%281813-1916%29%20-%20KONB11-S3628-03-P01F4.jpg;Dirk de Graeff van Polsbroek;Dutch jurist and diplomat (1833–1916);https://nl.wikipedia.org/wiki/Dirk_de_Graeff_van_Polsbroek
http://commons.wikimedia.org/wiki/Special:FilePath/Nel%20van%20Vliet%20at%20the%201948%20Summer%20Olympics.jpg;Nel van Vliet;Dutch swimmer (1926-2006);https://nl.wikipedia.org/wiki/Nel_van_Vliet
http://commons.wikimedia.org/wiki/Special:FilePath/De%20Muralt.jpg;Robert Rudolph Lodewijk de Muralt;Dutch politician (1871-1936);https://nl.wikipedia.org/wiki/Robert_Rudolph_Lodewijk_de_Muralt
http://commons.wikimedia.org/wiki/Special:FilePath/Nel%20van%20Vliet%20%28rechts%29%2C%20houdster%20van%20vele%20wereldrecords%2C%20en%20de%20rugcrawlzwemster%20let%20Koster%E2%80%94Van%20Feggelen%20%28midden%29%20met%20haar%20tramster%20Truus%20Klapwijk%2C%201947.jpg;Iet van Feggelen;swimmer;https://nl.wikipedia.org/wiki/Iet_van_Feggelen
http://commons.wikimedia.org/wiki/Special:FilePath/De%20letterkundige%20Pieter%20van%20der%20Meer%20de%20Walcheren%2C%201929.jpg;Pieter van der Meer de Walcheren;Dutch poet, writer and priest (1880-1970);https://nl.wikipedia.org/wiki/Pieter_van_der_Meer_de_Walcheren
http://commons.wikimedia.org/wiki/Special:FilePath/Drie%20kranige%20zwemsters.%20Een%20drietal%20dames%2C%20die%20gisteren%20bg%20de%20zwemwedstrijden%20in%20Obelt%20uitblonken%2C%201924.jpg;Truus Klapwijk;Dutch swimmer (1904–1991);https://nl.wikipedia.org/wiki/Truus_Klapwijk
http://commons.wikimedia.org/wiki/Special:FilePath/Drie%20kranige%20zwemsters.%20Een%20drietal%20dames%2C%20die%20gisteren%20bg%20de%20zwemwedstrijden%20in%20Obelt%20uitblonken%2C%201924.jpg;Maria Vierdag;Dutch swimmer (1905-2005);https://nl.wikipedia.org/wiki/Rie_Vierdag
http://commons.wikimedia.org/wiki/Special:FilePath/De%20schilder%20Jan%20Jordens%20neemt%20het%20model%20in%20zich%20op%2C%201935.jpg;Jan Gerrit Jordens;Dutch painter (1883-1962);https://nl.wikipedia.org/wiki/Jan_Gerrit_Jordens
http://commons.wikimedia.org/wiki/Special:FilePath/Dirk%20Jan%20de%20Geer%201921.jpg;Dirk Jan de Geer;Dutch politician (1870-1960);https://nl.wikipedia.org/wiki/Dirk_Jan_de_Geer
http://commons.wikimedia.org/wiki/Special:FilePath/Dirk%20Sch%C3%A4fer%20-%20Onze%20Musici%20%281923%29.jpg;Dirk Schäfer;Dutch concert pianist and composer (1873-1931);https://nl.wikipedia.org/wiki/Dirk_Sch%C3%A4fer_(pianist)
http://commons.wikimedia.org/wiki/Special:FilePath/De%20schilder%20Otto%20van%20Rees%20in%20gesprek%20met%20Pieter%20v.%20d.%20Meer%20de%20Walcheren%2C%201940.jpg;Otto van Rees;Dutch painter (1884-1957);https://nl.wikipedia.org/wiki/Otto_van_Rees_(schilder)
http://commons.wikimedia.org/wiki/Special:FilePath/De%20schilder%20Otto%20van%20Rees%20in%20gesprek%20met%20Pieter%20v.%20d.%20Meer%20de%20Walcheren%2C%201940.jpg;Pieter van der Meer de Walcheren;Dutch poet, writer and priest (1880-1970);https://nl.wikipedia.org/wiki/Pieter_van_der_Meer_de_Walcheren
http://commons.wikimedia.org/wiki/Special:FilePath/Dinah%20Kohnstamm%2C%201913.jpg;Dinah Kohnstamm;Dutch painter and drafter (1869-1942);https://nl.wikipedia.org/wiki/Dinah_Kohnstamm
http://commons.wikimedia.org/wiki/Special:FilePath/Departure%20of%20Dutch%20chess%20team%20to%20Olympiad%20from%20Rotterdam%2C%201939.jpg;Theo van Scheltinga;Dutch chess player (1914–1994);https://nl.wikipedia.org/wiki/Theo_van_Scheltinga
http://commons.wikimedia.org/wiki/Special:FilePath/Departure%20of%20Dutch%20chess%20team%20to%20Olympiad%20from%20Rotterdam%2C%201939.jpg;Lodewijk Prins;Dutch chess player (1913-1999);https://nl.wikipedia.org/wiki/Lodewijk_Prins
http://commons.wikimedia.org/wiki/Special:FilePath/Douairi%C3%A8re%20B%20de%20Waszklewicz%E2%80%93van%20Schilfgaarde.jpg;Bertha Waszklewicz-van Schilfgaarde;Dutch peace activist, editor;https://nl.wikipedia.org/wiki/Bertha_Waszklewicz-van_Schilfgaarde
http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Ernst%20August%20Schwebel%2C%20Beauftragte%20des%20Reichskommissars%20im%20Provinz%20Sud-Holland.png;Ernst August Schwebel;German judge and jurist (1886–1955);https://nl.wikipedia.org/wiki/Ernst_August_Schwebel
http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Hans%20B%C3%B6hmcker%2C%20Beauftragte%20des%20Reichskommissars%20f%C3%BCr%20die%20Stadt%20Amsterdam.png;Hans Böhmcker;German judge and politician (1899-1942);https://nl.wikipedia.org/wiki/Hans_B%C3%B6hmcker
http://commons.wikimedia.org/wiki/Special:FilePath/Dirk%20A.%20Hidde%20Nijland%20in%20atelier%20te%20Santpoort%2C%201951.jpg;Dirk Nijland;Dutch painter (1881-1955);https://nl.wikipedia.org/wiki/Dirk_Nijland
http://commons.wikimedia.org/wiki/Special:FilePath/Nel%20van%20Vliet%20%281948%20Summer%20Olympics%29.jpg;Nel van Vliet;Dutch swimmer (1926-2006);https://nl.wikipedia.org/wiki/Nel_van_Vliet
http://commons.wikimedia.org/wiki/Special:FilePath/Dorus%20Nijland%20en%20Ko%20Brunt.jpg;Dorus Nijland;Dutch cyclist;https://nl.wikipedia.org/wiki/Dorus_Nijland
http://commons.wikimedia.org/wiki/Special:FilePath/De%20Kampioenen%20uit%20de%20Sportwereld%20van%20het%20Jaar%201929.jpg;Kea Bouman;Dutch tennis player (1903–1998);https://nl.wikipedia.org/wiki/Kea_Bouman
http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20A.%20v.%20Ketel%2C%20Oud-Lid%20Dir.%20Nat.%20Bankv.%2C%20Overveen%2C%201932.jpg;Albertus Bernardus Adrianus van Ketel;Dutch economist;https://nl.wikipedia.org/wiki/Albertus_Bernardus_Adrianus_van_Ketel
http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Bruno%20Walter%2C%201937.jpg;Bruno Walter;German-born conductor, pianist, and composer (1876-1962);https://nl.wikipedia.org/wiki/Bruno_Walter
http://commons.wikimedia.org/wiki/Special:FilePath/Nelly%20van%20der%20Linden%20van%20Snelrewaard-Boudewijns%20-%20Onze%20Musici%20%281923%29.jpg;Nelly van der Linden van Snelrewaard-Boudewijns;Dutch musician (1869-1926);https://nl.wikipedia.org/wiki/Nelly_van_der_Linden_van_Snelrewaard-Boudewijns
http://commons.wikimedia.org/wiki/Special:FilePath/Ds.%20A.%20S.%20Talma%2C%20c.%201910.jpg;Syb Talma;Dutch politician (1864–1916);https://nl.wikipedia.org/wiki/Syb_Talma
http://commons.wikimedia.org/wiki/Special:FilePath/E.%20G.%20Verkade%20Sr.%2C%20E.%20G.%20Verkade%20Jr.%20en%20A.%20H.%20Verkade%20%28staande%29%20in%201896.jpg;Ericus Verkade;Dutch businessman;https://nl.wikipedia.org/wiki/Ericus_Gerhardus_Verkade
http://commons.wikimedia.org/wiki/Special:FilePath/Dutch%20Bobsleigh%20Team%20-%201928%20Winter%20Olympics.jpg;Jacques Paul Delprat;Dutch bobsledder (1882-1956);https://nl.wikipedia.org/wiki/Jacques_Paul_Delprat
http://commons.wikimedia.org/wiki/Special:FilePath/Dutch%20Bobsleigh%20Team%20-%201928%20Winter%20Olympics.jpg;Hubert Menten;Dutch bobsledder (1873–1964);https://nl.wikipedia.org/wiki/Hubert_Menten
http://commons.wikimedia.org/wiki/Special:FilePath/Dutch%20Bobsleigh%20Team%20-%201928%20Winter%20Olympics.jpg;Curt van de Sandt;Forign (1885–1930);https://nl.wikipedia.org/wiki/Curt_van_de_Sandt
http://commons.wikimedia.org/wiki/Special:FilePath/Dutch%20Bobsleigh%20Team%20-%201928%20Winter%20Olympics.jpg;Henri Dekking;Dutch bobsledder (1892-1967);https://nl.wikipedia.org/wiki/Henri_Louis_Dekking
http://commons.wikimedia.org/wiki/Special:FilePath/Dutch%20Bobsleigh%20Team%20-%201928%20Winter%20Olympics.jpg;Edwin Louis Teixeira de Mattos;Dutch bobsledder (1898-1976);https://nl.wikipedia.org/wiki/Edwin_Louis_Teixeira_de_Mattos
http://commons.wikimedia.org/wiki/Special:FilePath/DeBordes.png;Jan Philip de Bordes;Dutch railway engineer (1817-1899);https://nl.wikipedia.org/wiki/Jan_Philip_de_Bordes
http://commons.wikimedia.org/wiki/Special:FilePath/De%20kampioenen%20v.l.n.r.%20J.%20L.%20Stotyn%20%28Ned.%29%2C%20Mej.%20G.%20Klapwijk%20%28Ned.%29%20en%20Lucien%20v.%20d.%20Ven%2C%20%28Belgi%C3%AB%29.%201930.jpg;Truus Klapwijk;Dutch swimmer (1904–1991);https://nl.wikipedia.org/wiki/Truus_Klapwijk
http://commons.wikimedia.org/wiki/Special:FilePath/De%20schilder%20Jan%20Jordens%20aan%20de%20etspers%2C%201935.jpg;Jan Gerrit Jordens;Dutch painter (1883-1962);https://nl.wikipedia.org/wiki/Jan_Gerrit_Jordens
http://commons.wikimedia.org/wiki/Special:FilePath/Nicolaas%20Bastert%20zeventig%20jaar%2C%2007-01-1924.jpg;Nicolaas Bastert;painter from the Northern Netherlands (1854-1939);https://nl.wikipedia.org/wiki/Nicolaas_Bastert
http://commons.wikimedia.org/wiki/Special:FilePath/De%20oud-hoogleeraar%20mr.%20L.%20W.%20C.%20v.%20d.%20Berg%201910.jpg;L.W.C van den Berg;academic (1845-1927);https://nl.wikipedia.org/wiki/Lodewijk_Willem_Christiaan_van_den_Berg
http://commons.wikimedia.org/wiki/Special:FilePath/Nel%20van%20Vliet%20%28rechts%29%2C%20houdster%20van%20vele%20wereldrecords%2C%20en%20de%20rugcrawlzwemster%20let%20Koster%E2%80%94Van%20Feggelen%20%28midden%29%20met%20haar%20tramster%20Truus%20Klapwijk%2C%201947.jpg;Nel van Vliet;Dutch swimmer (1926-2006);https://nl.wikipedia.org/wiki/Nel_van_Vliet
http://commons.wikimedia.org/wiki/Special:FilePath/Nel%20van%20Vliet%20%28rechts%29%2C%20houdster%20van%20vele%20wereldrecords%2C%20en%20de%20rugcrawlzwemster%20let%20Koster%E2%80%94Van%20Feggelen%20%28midden%29%20met%20haar%20tramster%20Truus%20Klapwijk%2C%201947.jpg;Truus Klapwijk;Dutch swimmer (1904–1991);https://nl.wikipedia.org/wiki/Truus_Klapwijk
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281905%29%20-%20Alexander%20de%20Savornin%20Lohman.jpg;Alexander de Savornin Lohman;Dutch politician (1837-1924);https://nl.wikipedia.org/wiki/Alexander_de_Savornin_Lohman
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Vincent%20van%20den%20Heuvel.jpg;Vincent van den Heuvel;Dutch politician (1854–1920);https://nl.wikipedia.org/wiki/Vincent_van_den_Heuvel
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Johannes%20Franciscus%20Jansen.jpg;Johannes Franciscus Jansen;Dutch politician (1824-1901);https://nl.wikipedia.org/wiki/Johannes_Franciscus_Jansen
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Joan%20R%C3%B6ell.jpg;Joan Röell;Dutch politician (1844-1914);https://nl.wikipedia.org/wiki/Joan_R%C3%B6ell
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Johan%20Willem%20Herman%20Meyert%20van%20Idsinga.jpg;Johan Willem Herman Meyert van Idsinga;Dutch politician (1854-1921);https://nl.wikipedia.org/wiki/Johan_Willem_Herman_Meyert_van_Idsinga
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Petrus%20Franciscus%20Fruytier.jpg;Petrus Franciscus Fruytier;Dutch politician;https://nl.wikipedia.org/wiki/Petrus_Franciscus_Fruytier
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Willem%20Prinzen.jpg;Willem Prinzen;Dutch politician (1847-1919);https://nl.wikipedia.org/wiki/Willem_Prinzen
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Johannes%20Krap.jpg;Johannes Krap;Dutch person;https://nl.wikipedia.org/wiki/Johannes_Krap
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Jozef%20Jan%20Pompe%20van%20Meerdervoort.jpg;Jozef Jan Pompe van Meerdervoort;politician (1837–1918);https://nl.wikipedia.org/wiki/Jozef_Jan_Pompe_van_Meerdervoort
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Karel%20Antonie%20Godin%20de%20Beaufort.jpg;Karel Antonie Godin de Beaufort;Dutch politician (1850–1921);https://nl.wikipedia.org/wiki/Karel_Antonie_Godin_de_Beaufort
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Willem%20Carel%20Antoon%20Alberda%20van%20Ekenstein.jpg;Willem Carel Antoon Alberda van Ekenstein;politician (1825-1903);https://nl.wikipedia.org/wiki/Willem_Carel_Antoon_Alberda_van_Ekenstein
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Lambert%20de%20Ram.jpg;Lambert de Ram;politician;https://nl.wikipedia.org/wiki/Lambert_de_Ram
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Jan%20van%20Swinderen.jpg;Jan van Swinderen;politician;https://nl.wikipedia.org/wiki/Jan_Hendrik_Frans_Karel_van_Swinderen
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281905%29%20-%20Antonie%20Roodhuyzen.jpg;Antonie Roodhuyzen;Dutch teacher and politician;https://nl.wikipedia.org/wiki/Antonie_Roodhuyzen
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281905%29%20-%20Antonius%20van%20Wijnbergen.jpg;Antonius van Wijnbergen;Dutch politician (1869-1950);https://nl.wikipedia.org/wiki/Antonius_van_Wijnbergen
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281905%29%20-%20Conrad%20Theodor%20van%20Deventer.jpg;Conrad Theodor van Deventer;Dutch politician (1857-1915);https://nl.wikipedia.org/wiki/Conrad_Theodor_van_Deventer
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Rembt%20Tobias%20Hugo%20Petrus%20Liebrecht%20Alexander%20Boneval%20Faure.jpg;Rembt Tobias Hugo Petrus Liebrecht Alexander Boneval Faure;Dutch jurist and university teacher (1826-1909);https://nl.wikipedia.org/wiki/Rembt_Tobias_Hugo_Pieter_Liebrecht_Alexander_van_Boneval_Faure
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Jean%20Arnoldts.jpg;Jean Arnoldts;Dutch politician (1869-1946);https://nl.wikipedia.org/wiki/Jean_Arnoldts
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Wilhelmus%20Jacobus%20Matthe%C3%BCs%20Christianus%20Friesen.jpg;Wilhelmus Jacobus Mattheüs Christianus Friesen;Dutch politician;https://nl.wikipedia.org/wiki/Wilhelmus_Jacobus_Matthe%C3%BCs_Christianus_Friesen
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Theo%20Heemskerk.jpg;Theo Heemskerk;Dutch politician (1852-1932);https://nl.wikipedia.org/wiki/Theo_Heemskerk
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Octaaf%20van%20Nispen%20tot%20Sevenaer.jpg;Octaaf van Nispen tot Sevenaer;Dutch politician (1867-1956);https://nl.wikipedia.org/wiki/Octaaf_van_Nispen_tot_Sevenaer
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Maximilien%20Joseph%20Caspar%20Marie%20Kolkman.jpg;Maximilien Joseph Caspar Marie Kolkman;Dutch politician (1853-1924);https://nl.wikipedia.org/wiki/Maximilien_Joseph_Caspar_Marie_Kolkman
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Pieter%20Rink.jpg;Pieter Rink;Dutch politician (1851–1941);https://nl.wikipedia.org/wiki/Pieter_Rink
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Johan%20Herman%20Geertsema%20Czn..jpg;Johan Herman Geertsema Czn.;Dutch politician and lawyer (1816-1908);https://nl.wikipedia.org/wiki/Johan_Herman_Geertsema_Czn.
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Klaas%20de%20Boer%20Czn..jpg;Klaas de Boer Czn.;Dutch politician (1852-1936);https://nl.wikipedia.org/wiki/Klaas_de_Boer_Czn.
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Lodewijk%20Duymaer%20van%20Twist.jpg;Lodewijk Duymaer van Twist;Dutch politician (1865-1961);https://nl.wikipedia.org/wiki/Lodewijk_Duymaer_van_Twist
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Kornelis%20ter%20Laan.jpg;Kornelis ter Laan;Dutch teacher and politician (1871–1963);https://nl.wikipedia.org/wiki/Kornelis_ter_Laan
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Victor%20de%20Stuers.jpg;Victor de Stuers;Dutch politician (1843-1916);https://nl.wikipedia.org/wiki/Victor_de_Stuers
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Syb%20Talma.jpg;Syb Talma;Dutch politician (1864–1916);https://nl.wikipedia.org/wiki/Syb_Talma
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281905%29%20-%20Arnoldus%20Hyacinthus%20Maria%20van%20Berckel.jpg;Arnoldus Hyacinthus Maria van Berckel;politician (1847–1915);https://nl.wikipedia.org/wiki/Arnoldus_Hyacinthus_Maria_van_Berckel
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281905%29%20-%20Alphonsus%20Maria%20Josephus%20Ernestus%20Antonius%20van%20Lamsweerde.jpg;Alphonsus Maria Josephus Ernestus Antonius van Lamsweerde;Dutch politician (1853-1919);https://nl.wikipedia.org/wiki/Alphonsus_Maria_Josephus_Ernestus_Antonius_van_Lamsweerde
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281905%29%20-%20Cornelis%20Frans%20Jacobus%20Blooker.jpg;Cornelis Frans Jacobus Blooker;Dutch physician and politician (1852–1912);https://nl.wikipedia.org/wiki/Cornelis_Frans_Jacobus_Blooker_(1852-1912)
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281905%29%20-%20Bernardus%20Reinierus%20Franciscus%20van%20Vlijmen.jpg;Bernardus Reinierus Franciscus van Vlijmen;politician (1843-1919);https://nl.wikipedia.org/wiki/Bernardus_Reinierus_Franciscus_van_Vlijmen
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Petrus%20Josephus%20Johannus%20Sophia%20Marie%20van%20der%20Does%20de%20Willebois.jpg;Petrus Josephus Johannus Sophia Marie van der Does de Willebois;Dutch mayor (1843-1937);https://nl.wikipedia.org/wiki/Petrus_van_der_Does_de_Willebois
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Pieter%20Cornelis%20%27t%20Hooft.jpg;Pieter Cornelis 't Hooft;Dutch politician (1849-1921);https://nl.wikipedia.org/wiki/Pieter_Cornelis_%27t_Hooft
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Willem%20Helsdingen.jpg;Willem Helsdingen;Dutch politician (1850-1921);https://nl.wikipedia.org/wiki/Willem_Helsdingen
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20W.C.J.%20Passtoors.jpg;Willem Caspar Joseph Passtoors;Dutch politician (1856-1916);https://nl.wikipedia.org/wiki/Willem_Passtoors_(1856-1916)
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Nanne%20Sluis%20Pzn..jpg;Nanne Sluis Pzn.;Dutch politician (1834-1925);https://nl.wikipedia.org/wiki/Nanne_Sluis_Pzn.
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Rienk%20van%20Veen.jpg;Rienk van Veen;Dutch lawyer and politician (1865–1929);https://nl.wikipedia.org/wiki/Rienk_van_Veen
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Theodore%20Matthieu%20Ketelaar.jpg;Theodore Matthieu Ketelaar;Dutch politician (1864-1936);https://nl.wikipedia.org/wiki/Theodore_Matthieu_Ketelaar
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281905%29%20-%20Charles%20Ruijs%20de%20Beerenbrouck.jpg;Charles Ruijs de Beerenbrouck;Dutch politician (1873-1936);https://nl.wikipedia.org/wiki/Charles_Ruijs_de_Beerenbrouck
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Willem%20Cornelis%20Johannes%20Josephus%20Cremers.jpg;Willem Cornelis Johannes Josephus Cremers;Dutch jurist and politician (1818–1906);https://nl.wikipedia.org/wiki/Willem_Cornelis_Johannes_Josephus_Cremers
http://commons.wikimedia.org/wiki/Special:FilePath/Onze%20Afgevaardigden%20%281901%29%20-%20Jan%20Schokking.jpg;Jan Schokking;Dutch politician (1864-1941);https://nl.wikipedia.org/wiki/Jan_Schokking
